num	premise	hypothesis	gold_label	template_num	time_format
6951	マーヴィン は 4 時間 病院 に 行けた 。	マーヴィン は ちょうど 2 時間 病院 に 行けた 。	contradiction	33	時間
6952	プロッド は 5 時間 コンテンツ に 払った 。	プロッド は ちょうど 1 時間 コンテンツ に 払った 。	contradiction	33	時間
6953	スティーブ は 1 時間 義母 に 贈った 。	スティーブ は ちょうど 5 時間 義母 に 贈った 。	neutral	33	時間
6954	マチルダ は 5 時間 会社 に 行った 。	マチルダ は ちょうど 6 時間 会社 に 行った 。	neutral	33	時間
6955	キャロル は 9 時間 家 に 着た 。	キャロル は ちょうど 5 時間 家 に 着た 。	contradiction	33	時間
6956	ゾーイ は 6 時間 私 に 降りた 。	ゾーイ は ちょうど 8 時間 私 に 降りた 。	neutral	33	時間
6957	スティーブ は 8 時間 発動 に 成功 した 。	スティーブ は ちょうど 3 時間 発動 に 成功 した 。	contradiction	33	時間
6958	スティーブ は 7 時間 質問 に 応じた 。	スティーブ は ちょうど 1 時間 質問 に 応じた 。	contradiction	33	時間
6959	ボブ は 5 時間 ズーム に 対応 した 。	ボブ は ちょうど 3 時間 ズーム に 対応 した 。	contradiction	33	時間
6960	パット は 2 時間 茨城 に 引っ越した 。	パット は ちょうど 5 時間 茨城 に 引っ越した 。	neutral	33	時間
6961	マチルダ は 2 時間 部屋 に 案内 した 。	マチルダ は ちょうど 1 時間 部屋 に 案内 した 。	contradiction	33	時間
6962	マレット は 8 時間 おまけ に 付いた 。	マレット は ちょうど 5 時間 おまけ に 付いた 。	contradiction	33	時間
6963	トルーディー は 3 時間 公演 に 決定 した 。	トルーディー は ちょうど 4 時間 公演 に 決定 した 。	neutral	33	時間
6964	オスカー は 3 時間 暗黒 面 に 落ちた 。	オスカー は ちょうど 2 時間 暗黒 面 に 落ちた 。	contradiction	33	時間
6965	チャーリー は 3 時間 問い合わせ に 応じた 。	チャーリー は ちょうど 7 時間 問い合わせ に 応じた 。	neutral	33	時間
6966	アリス は 7 時間 分娩 台 に 揚がった 。	アリス は ちょうど 6 時間 分娩 台 に 揚がった 。	contradiction	33	時間
6967	エレン は 3 時間 店員 に 頼んだ 。	エレン は ちょうど 4 時間 店員 に 頼んだ 。	neutral	33	時間
6968	マチルダ は 1 時間 作り に 果たした 。	マチルダ は ちょうど 6 時間 作り に 果たした 。	neutral	33	時間
6969	オスカー は 6 時間 間 に 生まれた 。	オスカー は ちょうど 6 時間 間 に 生まれた 。	neutral	33	時間
6970	エレン は 8 時間 感 に 変わった 。	エレン は ちょうど 2 時間 感 に 変わった 。	contradiction	33	時間
6971	マロリー は 2 時間 防止 に 発揮 した 。	マロリー は ちょうど 1 時間 防止 に 発揮 した 。	contradiction	33	時間
6972	マレット は 6 時間 体 に 負った 。	マレット は ちょうど 9 時間 体 に 負った 。	neutral	33	時間
6973	ビクター は 7 時間 胸 に 抱き締めた 。	ビクター は ちょうど 3 時間 胸 に 抱き締めた 。	contradiction	33	時間
6974	アリス は 1 時間 委員 会 に 致した 。	アリス は ちょうど 4 時間 委員 会 に 致した 。	neutral	33	時間
6975	フランク は 7 時間 時代 劇 に 出演 した 。	フランク は ちょうど 3 時間 時代 劇 に 出演 した 。	contradiction	33	時間
6976	スティーブ は 1 時間 以下 に 致した 。	スティーブ は ちょうど 2 時間 以下 に 致した 。	neutral	33	時間
6977	オスカー は 8 時間 ショー に 出場 した 。	オスカー は ちょうど 9 時間 ショー に 出場 した 。	neutral	33	時間
6978	ビクター は 9 時間 最新 版 に 更新 した 。	ビクター は ちょうど 8 時間 最新 版 に 更新 した 。	contradiction	33	時間
6979	イヴァン は 5 時間 片手 に 楽しんだ 。	イヴァン は ちょうど 2 時間 片手 に 楽しんだ 。	contradiction	33	時間
6980	マーヴィン は 9 時間 客 に 致した 。	マーヴィン は ちょうど 1 時間 客 に 致した 。	contradiction	33	時間
6981	ウォルター は 7 時間 目 に した 。	ウォルター は ちょうど 5 時間 目 に した 。	contradiction	33	時間
6982	ボブ は 4 時間 向こう に 消した 。	ボブ は ちょうど 8 時間 向こう に 消した 。	neutral	33	時間
6983	トレント は 3 時間 協議 に 臨んだ 。	トレント は ちょうど 5 時間 協議 に 臨んだ 。	neutral	33	時間
6984	アイザック は 1 時間 ブログ に 作成 した 。	アイザック は ちょうど 4 時間 ブログ に 作成 した 。	neutral	33	時間
6985	エレン は 5 時間 地面 に 向けた 。	エレン は ちょうど 9 時間 地面 に 向けた 。	neutral	33	時間
6986	アリス は 2 時間 回し に きた 。	アリス は ちょうど 2 時間 回し に きた 。	neutral	33	時間
6987	プロッド は 8 時間 僕 に 見せた 。	プロッド は ちょうど 1 時間 僕 に 見せた 。	contradiction	33	時間
6988	スティーブ は 8 時間 業者 に 支払った 。	スティーブ は ちょうど 4 時間 業者 に 支払った 。	contradiction	33	時間
6989	トルーディー は 5 時間 遊山 に 出掛けた 。	トルーディー は ちょうど 5 時間 遊山 に 出掛けた 。	neutral	33	時間
6990	ペギー は 3 時間 マン に 移籍 した 。	ペギー は ちょうど 1 時間 マン に 移籍 した 。	contradiction	33	時間
6991	マレット は 5 時間 様 に 遊んだ 。	マレット は ちょうど 8 時間 様 に 遊んだ 。	neutral	33	時間
6992	ジャスティン は 8 時間 皆様 に 発信 した 。	ジャスティン は ちょうど 3 時間 皆様 に 発信 した 。	contradiction	33	時間
6993	イヴァン は 4 時間 彼 に 入れた 。	イヴァン は ちょうど 9 時間 彼 に 入れた 。	neutral	33	時間
6994	イブ は 7 時間 雑誌 に 発表 した 。	イブ は ちょうど 3 時間 雑誌 に 発表 した 。	contradiction	33	時間
6995	アイザック は 8 時間 通り に 予定 した 。	アイザック は ちょうど 2 時間 通り に 予定 した 。	contradiction	33	時間
6996	マーヴィン は 2 時間 サイズ に 切った 。	マーヴィン は ちょうど 7 時間 サイズ に 切った 。	neutral	33	時間
6997	フランク は 3 時間 部屋 に 案内 した 。	フランク は ちょうど 7 時間 部屋 に 案内 した 。	neutral	33	時間
6998	ビクター は 1 時間 大会 に 果たした 。	ビクター は ちょうど 6 時間 大会 に 果たした 。	neutral	33	時間
6999	ウォルター は 3 時間 予選 に 進めた 。	ウォルター は ちょうど 5 時間 予選 に 進めた 。	neutral	33	時間
7000	マロリー は 4 時間 トータル に サポート した 。	マロリー は ちょうど 7 時間 トータル に サポート した 。	neutral	33	時間
7201	トレント は 太陽 の 便益 を 1 年間 受けた 。	トレント は 太陽 の 便益 を 3 年間 受けた 。	neutral	35	年間
7202	ゾーイ は 野球 の 喜び を 6 年間 語った 。	ゾーイ は 野球 の 喜び を 1 年間 語った 。	entailment	35	年間
7203	チャーリー は 何等か の 症状 を 4 年間 発症 した 。	チャーリー は 何等か の 症状 を 6 年間 発症 した 。	neutral	35	年間
7204	マロリー は 曲 の ソング を 7 年間 歌った 。	マロリー は 曲 の ソング を 2 年間 歌った 。	entailment	35	年間
7205	イブ は 全国 の 営業 日 を 6 年間 案内 した 。	イブ は 全国 の 営業 日 を 5 年間 案内 した 。	entailment	35	年間
7206	キャロル は 感動 の 紙 を 2 年間 流した 。	キャロル は 感動 の 紙 を 3 年間 流した 。	neutral	35	年間
7207	デイヴ は チーム の 世界 を 2 年間 握った 。	デイヴ は チーム の 世界 を 1 年間 握った 。	entailment	35	年間
7208	イブ は 計画 の 統計 を 4 年間 作成 した 。	イブ は 計画 の 統計 を 2 年間 作成 した 。	entailment	35	年間
7209	トレント は 子供 の 口 を 7 年間 離した 。	トレント は 子供 の 口 を 8 年間 離した 。	neutral	35	年間
7210	マチルダ は 特定 の 視点 を 9 年間 盗った 。	マチルダ は 特定 の 視点 を 7 年間 盗った 。	entailment	35	年間
7211	ボブ は 事実 の 獲得 を 5 年間 表明 した 。	ボブ は 事実 の 獲得 を 5 年間 表明 した 。	neutral	35	年間
7212	スティーブ は 連帯 の 決意 を 4 年間 述べた 。	スティーブ は 連帯 の 決意 を 7 年間 述べた 。	neutral	35	年間
7213	プロッド は 京都 の 県庁 を 2 年間 訪れた 。	プロッド は 京都 の 県庁 を 1 年間 訪れた 。	entailment	35	年間
7214	トルーディー は 周辺 の 自然 を 5 年間 撮影 した 。	トルーディー は 周辺 の 自然 を 5 年間 撮影 した 。	neutral	35	年間
7215	マーヴィン は 京都 の 空港 を 8 年間 訪れた 。	マーヴィン は 京都 の 空港 を 4 年間 訪れた 。	entailment	35	年間
7216	エレン は 皆様 の 謝辞 を 7 年間 申し上げた 。	エレン は 皆様 の 謝辞 を 4 年間 申し上げた 。	entailment	35	年間
7217	トレント は 議長 の 政務 を 4 年間 代行 した 。	トレント は 議長 の 政務 を 6 年間 代行 した 。	neutral	35	年間
7218	イヴァン は 切断 の 骨折 を 5 年間 負った 。	イヴァン は 切断 の 骨折 を 3 年間 負った 。	entailment	35	年間
7219	ウォルター は 薔薇 の 鉢植え を 5 年間 贈った 。	ウォルター は 薔薇 の 鉢植え を 2 年間 贈った 。	entailment	35	年間
7220	デイヴ は 試合 の スロー を 1 年間 決めた 。	デイヴ は 試合 の スロー を 6 年間 決めた 。	neutral	35	年間
7221	アイザック は 関連 の クチコミ を 8 年間 提供 した 。	アイザック は 関連 の クチコミ を 8 年間 提供 した 。	neutral	35	年間
7222	ボブ は 為 の プロセス を 3 年間 担当 した 。	ボブ は 為 の プロセス を 8 年間 担当 した 。	neutral	35	年間
7223	マロリー は 遅れ の 事故 を 6 年間 貰った 。	マロリー は 遅れ の 事故 を 6 年間 貰った 。	neutral	35	年間
7224	ジャスティン は 足 の 後口 を 1 年間 開いた 。	ジャスティン は 足 の 後口 を 2 年間 開いた 。	neutral	35	年間
7225	トルーディー は 全国 の 知らせ を 8 年間 案内 した 。	トルーディー は 全国 の 知らせ を 1 年間 案内 した 。	entailment	35	年間
7226	デイヴ は 企業 の 人々 を 8 年間 サポート した 。	デイヴ は 企業 の 人々 を 3 年間 サポート した 。	entailment	35	年間
7227	プロッド は 予約 の 撤退 を 3 年間 致した 。	プロッド は 予約 の 撤退 を 1 年間 致した 。	entailment	35	年間
7228	アリス は 歓迎 の 心境 を 8 年間 述べた 。	アリス は 歓迎 の 心境 を 6 年間 述べた 。	entailment	35	年間
7229	マレット は イベント の レイアウト を 9 年間 説明 した 。	マレット は イベント の レイアウト を 8 年間 説明 した 。	entailment	35	年間
7230	マチルダ は 法案 の プレス リリース を 8 年間 行った 。	マチルダ は 法案 の プレス リリース を 8 年間 行った 。	neutral	35	年間
7231	プロッド は オーバー の ２ 点 打 を 8 年間 放った 。	プロッド は オーバー の ２ 点 打 を 7 年間 放った 。	entailment	35	年間
7232	マーヴィン は 私 の 袋 を 6 年間 取った 。	マーヴィン は 私 の 袋 を 1 年間 取った 。	entailment	35	年間
7233	トレント は 光 の 出し物 を 2 年間 楽しんだ 。	トレント は 光 の 出し物 を 6 年間 楽しんだ 。	neutral	35	年間
7234	エレン は 政権 の 主導 を 3 年間 握った 。	エレン は 政権 の 主導 を 5 年間 握った 。	neutral	35	年間
7235	ウォルター は 相談 の 文章 を 4 年間 送った 。	ウォルター は 相談 の 文章 を 4 年間 送った 。	neutral	35	年間
7236	ゾーイ は 活動 の 辞任 を 8 年間 発表 した 。	ゾーイ は 活動 の 辞任 を 6 年間 発表 した 。	entailment	35	年間
7237	ゾーイ は 人間 の 表情 を 8 年間 失った 。	ゾーイ は 人間 の 表情 を 4 年間 失った 。	entailment	35	年間
7238	チャーリー は 恒例 の ブリーフィング を 3 年間 行った 。	チャーリー は 恒例 の ブリーフィング を 4 年間 行った 。	neutral	35	年間
7239	トレント は 親 の 公 位 を 8 年間 継いだ 。	トレント は 親 の 公 位 を 5 年間 継いだ 。	entailment	35	年間
7240	アイザック は 希望 の 経歴 書 を 2 年間 作成 した 。	アイザック は 希望 の 経歴 書 を 7 年間 作成 した 。	neutral	35	年間
7241	ビクター は チケット の 登録 を 6 年間 承った 。	ビクター は チケット の 登録 を 8 年間 承った 。	neutral	35	年間
7242	デイヴ は レジ の アルバイト を 1 年間 始めた 。	デイヴ は レジ の アルバイト を 8 年間 始めた 。	neutral	35	年間
